308	UMASS-DGI_54_opa_5
309	UMASS-DGI_54_opa_6
310	UMASS-DGI_54_opa_7
311	UMASS-DGI_54_opa_8
312	UMASS-DGI_54_opa_9
313	UMASS-DGI_54_opa_10
314	UMASS-DGI_54_opa_11
315	EEE035_opa_1
316	EEE035_opa_2
317	EEE035_opa_3
318	EEE035_opa_4
319	EEE035_opa_5
320	EEE035_opa_6
321	EEE035_opa_7
322	EEE035_opa_8
323	EEE035_opa_9
324	EEE035_opa_10
325	EEE035_opa_11
326	GCGS0457_opa_1
327	GCGS0457_opa_2
328	GCGS0457_opa_3
329	GCGS0457_opa_4
330	GCGS0457_opa_5
331	GCGS0457_opa_6
332	GCGS0457_opa_7
333	GCGS0457_opa_8
334	GCGS0457_opa_9
335	GCGS0457_opa_10
336	GCGS0457_opa_11
337	EEE018_opa_1
338	EEE018_opa_2
339	EEE018_opa_3
340	EEE018_opa_4
341	EEE018_opa_5
342	EEE018_opa_6
343	EEE018_opa_7
344	EEE018_opa_8
345	EEE018_opa_9
346	EEE018_opa_10
347	EEE018_opa_11
348	SRR5827322_opa_1
349	SRR5827322_opa_2
350	SRR5827322_opa_3
351	SRR5827322_opa_4
352	SRR5827322_opa_5
353	SRR5827322_opa_6
354	SRR5827322_opa_7
355	SRR5827322_opa_8
356	SRR5827322_opa_9
357	SRR5827322_opa_10
358	SRR5827322_opa_11
359	HHH030_opa_1
360	HHH030_opa_2
361	HHH030_opa_3
362	HHH030_opa_4
363	HHH030_opa_5
364	HHH030_opa_6
365	HHH030_opa_7
366	HHH030_opa_8
367	HHH030_opa_9
368	HHH030_opa_10
369	CCC028_opa_1
370	CCC028_opa_2
371	CCC028_opa_3
372	CCC028_opa_4
373	CCC028_opa_5
374	CCC028_opa_6
375	CCC028_opa_7
376	CCC028_opa_8
377	CCC028_opa_9
378	CCC028_opa_10
379	CCC028_opa_11
380	FA19_opa_1
381	FA19_opa_2
382	FA19_opa_3
383	FA19_opa_4
384	FA19_opa_5
385	FA19_opa_6
386	FA19_opa_7
387	FA19_opa_8
388	FA19_opa_9
389	CCC017_opa_1
390	CCC017_opa_2
391	CCC017_opa_3
392	CCC017_opa_4
393	CCC017_opa_5
394	CCC017_opa_6
395	CCC017_opa_7
396	CCC017_opa_8
397	CCC017_opa_9
398	CCC017_opa_10
399	CCC017_opa_11
400	FFF007_opa_1
401	FFF007_opa_2
402	FFF007_opa_3
403	FFF007_opa_4
404	FFF007_opa_5
405	FFF007_opa_6
406	FFF007_opa_7
407	FFF007_opa_8
408	FFF007_opa_9
409	FFF007_opa_10
410	FFF007_opa_11
411	FFF005_opa_1
412	FFF005_opa_2
413	FFF005_opa_3
414	FFF005_opa_4
415	FFF005_opa_5
416	FFF005_opa_6
417	FFF005_opa_7
418	FFF005_opa_8
419	FFF005_opa_9
420	FFF005_opa_10
421	FFF005_opa_11
422	DDD001_opa_1
423	DDD001_opa_2
424	DDD001_opa_3
425	DDD001_opa_4
426	DDD001_opa_5
427	DDD001_opa_6
428	DDD001_opa_7
429	DDD001_opa_8
430	DDD001_opa_9
431	DDD001_opa_10
432	DDD001_opa_11
433	EEE023_opa_1
434	EEE023_opa_2
435	EEE023_opa_3
436	EEE023_opa_4
437	EEE023_opa_5
438	EEE023_opa_6
439	EEE023_opa_7
440	EEE023_opa_8
441	EEE023_opa_9
442	EEE023_opa_10
443	EEE023_opa_11
444	HHH042_opa_1
445	HHH042_opa_2
446	HHH042_opa_3
447	HHH042_opa_4
448	HHH042_opa_5
449	HHH042_opa_6
450	HHH042_opa_7
451	HHH042_opa_8
452	HHH042_opa_9
453	HHH042_opa_10
454	HHH042_opa_11
455	EEE021_opa_1
456	EEE021_opa_2
457	EEE021_opa_3
458	EEE021_opa_4
459	EEE021_opa_5
460	EEE021_opa_6
461	EEE021_opa_7
462	EEE021_opa_8
463	EEE021_opa_9
464	EEE021_opa_10
465	EEE021_opa_11
466	EEE026_opa_1
467	EEE026_opa_2
468	EEE026_opa_3
469	EEE026_opa_4
470	EEE026_opa_5
471	EEE026_opa_6
472	EEE026_opa_7
473	EEE026_opa_8
474	EEE026_opa_9
475	EEE026_opa_10
476	EEE030_opa_1
477	EEE030_opa_2
478	EEE030_opa_3
479	EEE030_opa_4
480	EEE030_opa_5
481	EEE030_opa_6
482	EEE030_opa_7
483	EEE030_opa_8
484	EEE030_opa_9
485	EEE030_opa_10
486	EEE030_opa_11
487	GCGS0339_opa_1
488	GCGS0339_opa_2
489	GCGS0339_opa_3
490	GCGS0339_opa_4
491	GCGS0339_opa_5
492	GCGS0339_opa_6
493	GCGS0339_opa_7
494	GCGS0339_opa_8
495	GCGS0339_opa_9
496	GCGS0339_opa_10
497	GCGS0339_opa_11
498	FFF047_opa_1
499	FFF047_opa_2
500	FFF047_opa_3
501	FFF047_opa_4
502	FFF047_opa_5
503	FFF047_opa_6
504	FFF047_opa_7
505	FFF047_opa_8
506	FFF047_opa_9
507	FFF047_opa_10
508	SRR5827236_opa_1
509	SRR5827236_opa_2
510	SRR5827236_opa_3
511	SRR5827236_opa_4
512	SRR5827236_opa_5
513	SRR5827236_opa_6
514	SRR5827236_opa_7
515	SRR5827236_opa_8
516	SRR5827236_opa_9
517	SRR5827236_opa_10
518	SRR5827236_opa_11
519	96MB_opa_1
520	96MB_opa_2
521	96MB_opa_3
522	96MB_opa_4
523	96MB_opa_5
524	96MB_opa_6
525	96MB_opa_7
526	96MB_opa_8
527	96MB_opa_9
528	96MB_opa_10
529	96MB_opa_11
530	AUNG1291_opa_1
531	AUNG1291_opa_2
532	AUNG1291_opa_3
533	AUNG1291_opa_4
534	AUNG1291_opa_5
535	AUNG1291_opa_6
536	AUNG1291_opa_7
537	AUNG1291_opa_8
538	AUNG1291_opa_9
539	AUNG1291_opa_10
540	AUNG1291_opa_11
541	GCGS1014_opa_1
542	GCGS1014_opa_2
543	GCGS1014_opa_3
544	GCGS1014_opa_4
545	GCGS1014_opa_5
546	GCGS1014_opa_6
547	GCGS1014_opa_7
548	GCGS1014_opa_8
549	GCGS1014_opa_9
550	GCGS1014_opa_10
551	GCGS1014_opa_11
552	FFF017_opa_1
553	FFF017_opa_2
554	FFF017_opa_3
555	FFF017_opa_4
556	FFF017_opa_5
557	FFF017_opa_6
558	FFF017_opa_7
559	FFF017_opa_8
560	FFF017_opa_9
561	FFF017_opa_10
562	FFF017_opa_11
563	UMASS-DGI_9_opa_1
564	UMASS-DGI_9_opa_2
565	UMASS-DGI_9_opa_3
566	UMASS-DGI_9_opa_4
567	UMASS-DGI_9_opa_5
568	UMASS-DGI_9_opa_6
569	UMASS-DGI_9_opa_7
570	UMASS-DGI_9_opa_8
571	UMASS-DGI_9_opa_9
572	UMASS-DGI_9_opa_10
573	UMASS-DGI_9_opa_11
574	CCC015_opa_1
575	CCC015_opa_2
576	CCC015_opa_3
577	CCC015_opa_4
578	CCC015_opa_5
579	CCC015_opa_6
580	CCC015_opa_7
581	CCC015_opa_8
582	CCC015_opa_9
583	CCC015_opa_10
584	CCC015_opa_11
585	EEE016_opa_1
586	EEE016_opa_2
587	EEE016_opa_3
588	EEE016_opa_4
589	EEE016_opa_5
590	EEE016_opa_6
591	EEE016_opa_7
592	EEE016_opa_8
593	EEE016_opa_9
594	EEE016_opa_10
595	EEE016_opa_11
596	CCC012_opa_1
597	CCC012_opa_2
598	CCC012_opa_3
599	CCC012_opa_4
600	CCC012_opa_5
601	CCC012_opa_6
602	CCC012_opa_7
603	CCC012_opa_8
604	CCC012_opa_9
605	CCC012_opa_10
606	CCC012_opa_11
607	EEE019_opa_1
608	EEE019_opa_2
609	EEE019_opa_3
610	EEE019_opa_4
611	EEE019_opa_5
612	EEE019_opa_6
613	EEE019_opa_7
614	EEE019_opa_8
615	EEE019_opa_9
616	EEE019_opa_10
617	EEE019_opa_11
618	GCGS0245_opa_1
619	GCGS0245_opa_2
620	GCGS0245_opa_3
621	GCGS0245_opa_4
622	GCGS0245_opa_5
623	GCGS0245_opa_6
624	GCGS0245_opa_7
625	GCGS0245_opa_8
626	GCGS0245_opa_9
627	GCGS0245_opa_10
628	GCGS0245_opa_11
629	GCGS0373_opa_1
630	GCGS0373_opa_2
631	GCGS0373_opa_3
632	GCGS0373_opa_4
633	GCGS0373_opa_5
634	GCGS0373_opa_6
635	GCGS0373_opa_7
636	GCGS0373_opa_8
637	GCGS0373_opa_9
638	GCGS0373_opa_10
639	DDD046_opa_1
640	DDD046_opa_2
641	DDD046_opa_3
642	DDD046_opa_4
643	DDD046_opa_5
644	DDD046_opa_6
645	DDD046_opa_7
646	DDD046_opa_8
647	DDD046_opa_9
648	DDD046_opa_10
649	DDD046_opa_11
650	HHH023_opa_1
651	HHH023_opa_2
652	HHH023_opa_3
653	HHH023_opa_4
654	HHH023_opa_5
655	HHH023_opa_6
656	HHH023_opa_7
657	HHH023_opa_8
658	HHH023_opa_9
659	HHH023_opa_10
660	HHH023_opa_11
661	GCGS0306_opa_1
662	GCGS0306_opa_2
663	GCGS0306_opa_3
664	GCGS0306_opa_4
665	GCGS0306_opa_5
666	GCGS0306_opa_6
667	GCGS0306_opa_7
668	GCGS0306_opa_8
669	GCGS0306_opa_9
670	GCGS0306_opa_10
671	GCGS0306_opa_11
672	GCGS0769_opa_1
673	GCGS0769_opa_2
674	GCGS0769_opa_3
675	GCGS0769_opa_4
676	GCGS0769_opa_5
677	GCGS0769_opa_6
678	GCGS0769_opa_7
679	GCGS0769_opa_8
680	GCGS0769_opa_9
681	GCGS0769_opa_10
682	GCGS0769_opa_11
683	DDD029_opa_1
684	DDD029_opa_2
685	DDD029_opa_3
686	DDD029_opa_4
687	DDD029_opa_5
688	DDD029_opa_6
689	DDD029_opa_7
690	DDD029_opa_8
691	DDD029_opa_9
692	DDD029_opa_10
693	DDD029_opa_11
694	UMASS-DGI_65_opa_1
695	UMASS-DGI_65_opa_2
696	UMASS-DGI_65_opa_3
697	UMASS-DGI_65_opa_4
698	UMASS-DGI_65_opa_5
699	UMASS-DGI_65_opa_6
700	UMASS-DGI_65_opa_7
701	UMASS-DGI_65_opa_8
702	UMASS-DGI_65_opa_9
703	UMASS-DGI_65_opa_10
704	DDD034_opa_1
705	DDD034_opa_2
706	DDD034_opa_3
707	DDD034_opa_4
708	DDD034_opa_5
709	DDD034_opa_6
710	DDD034_opa_7
711	DDD034_opa_8
712	DDD034_opa_9
713	DDD034_opa_10
714	DDD034_opa_11
715	EEE020_opa_1
716	EEE020_opa_2
717	EEE020_opa_3
718	EEE020_opa_4
719	EEE020_opa_5
720	EEE020_opa_6
721	EEE020_opa_7
722	EEE020_opa_8
723	EEE020_opa_9
724	EEE020_opa_10
725	EEE020_opa_11
726	CCC016_opa_1
727	CCC016_opa_2
728	CCC016_opa_3
729	CCC016_opa_4
730	CCC016_opa_5
731	CCC016_opa_6
732	CCC016_opa_7
733	CCC016_opa_8
734	CCC016_opa_9
735	CCC016_opa_10
736	CCC016_opa_11
737	EEE037_opa_1
738	EEE037_opa_2
739	EEE037_opa_3
740	EEE037_opa_4
741	EEE037_opa_5
742	EEE037_opa_6
743	EEE037_opa_7
744	EEE037_opa_8
745	EEE037_opa_9
746	EEE037_opa_10
747	EEE037_opa_11
748	FA6140_opa_1
749	FA6140_opa_2
750	FA6140_opa_3
751	FA6140_opa_4
752	FA6140_opa_5
753	FA6140_opa_6
754	FA6140_opa_7
755	FA6140_opa_8
756	FA6140_opa_9
757	GCGS0313_opa_1
758	GCGS0313_opa_2
759	GCGS0313_opa_3
760	GCGS0313_opa_4
761	GCGS0313_opa_5
762	GCGS0313_opa_6
763	GCGS0313_opa_7
764	GCGS0313_opa_8
765	GCGS0313_opa_9
766	GCGS0313_opa_10
767	GCGS0313_opa_11
768	DDD031_opa_1
769	DDD031_opa_2
770	DDD031_opa_3
771	DDD031_opa_4
772	DDD031_opa_5
773	DDD031_opa_6
774	DDD031_opa_7
775	DDD031_opa_8
776	DDD031_opa_9
777	DDD031_opa_10
778	DDD031_opa_11
779	UMASS-DGI_1_opa_1
780	UMASS-DGI_1_opa_2
781	UMASS-DGI_1_opa_3
782	UMASS-DGI_1_opa_4
783	UMASS-DGI_1_opa_5
784	UMASS-DGI_1_opa_6
785	UMASS-DGI_1_opa_7
786	UMASS-DGI_1_opa_8
787	UMASS-DGI_1_opa_9
788	UMASS-DGI_1_opa_10
789	UMASS-DGI_1_opa_11
790	EEE015_opa_1
791	EEE015_opa_2
792	EEE015_opa_3
793	EEE015_opa_4
794	EEE015_opa_5
795	EEE015_opa_6
796	EEE015_opa_7
797	EEE015_opa_8
798	EEE015_opa_9
799	EEE015_opa_10
800	EEE015_opa_11
801	FFF012_opa_1
802	FFF012_opa_2
803	FFF012_opa_3
804	FFF012_opa_4
805	FFF012_opa_5
806	FFF012_opa_6
807	FFF012_opa_7
808	FFF012_opa_8
809	FFF012_opa_9
810	FFF012_opa_10
811	FFF012_opa_11
812	GCGS0423_opa_1
813	GCGS0423_opa_2
814	GCGS0423_opa_3
815	GCGS0423_opa_4
816	GCGS0423_opa_5
817	GCGS0423_opa_6
818	GCGS0423_opa_7
819	GCGS0423_opa_8
820	GCGS0423_opa_9
821	GCGS0423_opa_10
822	GCGS0423_opa_11
823	GCGS0864_opa_1
824	GCGS0864_opa_2
825	GCGS0864_opa_3
826	GCGS0864_opa_4
827	GCGS0864_opa_5
828	GCGS0864_opa_6
829	GCGS0864_opa_7
830	GCGS0864_opa_8
831	GCGS0864_opa_9
832	GCGS0864_opa_10
833	25818_3#234_opa_1
834	25818_3#234_opa_2
835	25818_3#234_opa_3
836	25818_3#234_opa_4
837	25818_3#234_opa_5
838	25818_3#234_opa_6
839	25818_3#234_opa_7
840	25818_3#234_opa_8
841	25818_3#234_opa_9
842	25818_3#234_opa_10
843	25818_3#234_opa_11
844	CCC048_opa_1
845	CCC048_opa_2
846	CCC048_opa_3
847	CCC048_opa_4
848	CCC048_opa_5
849	CCC048_opa_6
850	CCC048_opa_7
851	CCC048_opa_8
852	CCC048_opa_9
853	CCC048_opa_10
854	CCC048_opa_11
855	FFF024_opa_1
856	FFF024_opa_2
857	FFF024_opa_3
858	FFF024_opa_4
859	FFF024_opa_5
860	FFF024_opa_6
861	FFF024_opa_7
862	FFF024_opa_8
863	FFF024_opa_9
864	FFF024_opa_10
865	FFF024_opa_11
866	CCC020_opa_1
867	CCC020_opa_2
868	CCC020_opa_3
869	CCC020_opa_4
870	CCC020_opa_5
871	CCC020_opa_6
872	CCC020_opa_7
873	CCC020_opa_8
874	CCC020_opa_9
875	CCC020_opa_10
876	CCC020_opa_11
877	JJJ025_opa_1
878	JJJ025_opa_2
879	JJJ025_opa_3
880	JJJ025_opa_4
881	JJJ025_opa_5
882	JJJ025_opa_6
883	JJJ025_opa_7
884	JJJ025_opa_8
885	JJJ025_opa_9
886	JJJ025_opa_10
887	JJJ025_opa_11
888	EEE004_opa_1
889	EEE004_opa_2
890	EEE004_opa_3
891	EEE004_opa_4
892	EEE004_opa_5
893	EEE004_opa_6
894	EEE004_opa_7
895	EEE004_opa_8
896	EEE004_opa_9
897	EEE004_opa_10
898	EEE004_opa_11
899	EEE034_opa_1
900	EEE034_opa_2
901	EEE034_opa_3
902	EEE034_opa_4
903	EEE034_opa_5
904	EEE034_opa_6
905	EEE034_opa_7
906	EEE034_opa_8
907	EEE034_opa_9
908	EEE034_opa_10
909	EEE034_opa_11
910	JJJ010_opa_1
911	JJJ010_opa_2
912	JJJ010_opa_3
913	JJJ010_opa_4
914	JJJ010_opa_5
915	JJJ010_opa_6
916	JJJ010_opa_7
917	JJJ010_opa_8
918	JJJ010_opa_9
919	JJJ010_opa_10
920	JJJ010_opa_11
921	JJJ020_opa_1
922	JJJ020_opa_2
923	JJJ020_opa_3
924	JJJ020_opa_4
925	JJJ020_opa_5
926	JJJ020_opa_6
927	JJJ020_opa_7
928	JJJ020_opa_8
929	JJJ020_opa_9
930	JJJ020_opa_10
931	JJJ020_opa_11
932	CCC014_opa_1
933	CCC014_opa_2
934	CCC014_opa_3
935	CCC014_opa_4
936	CCC014_opa_5
937	CCC014_opa_6
938	CCC014_opa_7
939	CCC014_opa_8
940	CCC014_opa_9
941	CCC014_opa_10
942	CCC014_opa_11
943	H035_opa_1
944	H035_opa_2
945	H035_opa_3
946	H035_opa_4
947	H035_opa_5
948	H035_opa_6
949	H035_opa_7
950	H035_opa_8
951	H035_opa_9
952	H035_opa_10
953	H035_opa_11
954	10588_opa_1
955	10588_opa_2
956	10588_opa_3
957	10588_opa_4
958	10588_opa_5
959	10588_opa_6
960	10588_opa_7
961	10588_opa_8
962	10588_opa_9
963	10588_opa_10
964	10819_opa_1
965	10819_opa_2
966	10819_opa_3
967	10819_opa_4
968	10819_opa_5
969	10819_opa_6
970	10819_opa_7
971	10819_opa_8
972	10819_opa_9
973	10819_opa_10
974	10819_opa_11
975	SRRSH240_opa_1
976	SRRSH240_opa_2
977	SRRSH240_opa_3
978	SRRSH240_opa_4
979	SRRSH240_opa_5
980	SRRSH240_opa_6
981	SRRSH240_opa_7
982	SRRSH240_opa_8
983	SRRSH240_opa_9
984	SRRSH240_opa_10
985	SRRSH240_opa_11
986	AUSMDU00010541_opa_1
987	AUSMDU00010541_opa_2
988	AUSMDU00010541_opa_3
989	AUSMDU00010541_opa_4
990	AUSMDU00010541_opa_5
991	AUSMDU00010541_opa_6
992	AUSMDU00010541_opa_7
993	AUSMDU00010541_opa_8
994	AUSMDU00010541_opa_9
995	AUSMDU00010541_opa_10
996	AUSMDU00010541_opa_11
997	SE690_opa_1
998	SE690_opa_2
999	SE690_opa_3
1000	SE690_opa_4
1001	SE690_opa_5
1002	SE690_opa_6
1003	SE690_opa_7
1004	SE690_opa_8
1005	SE690_opa_9
1006	SE690_opa_10
1007	SE690_opa_11
1008	NG251_opa_1
1009	NG251_opa_2
1010	NG251_opa_3
1011	NG251_opa_4
1012	NG251_opa_5
1013	NG251_opa_6
1014	NG251_opa_7
1015	NG251_opa_8
1016	NG251_opa_9
1017	NG251_opa_10
1018	NG251_opa_11
1019	10702_opa_1
1020	10702_opa_2
1021	10702_opa_3
1022	10702_opa_4
1023	10702_opa_5
1024	10702_opa_6
1025	10702_opa_7
1026	10702_opa_8
1027	10702_opa_9
1028	10702_opa_10
1029	SS3160_opa_1
1030	SS3160_opa_2
1031	SS3160_opa_3
1032	SS3160_opa_4
1033	SS3160_opa_5
1034	SS3160_opa_6
1035	SS3160_opa_7
1036	SS3160_opa_8
1037	SS3160_opa_9
1038	SS3160_opa_10
1039	SS3160_opa_11
1040	ATCC49226_opa_1
1041	ATCC49226_opa_2
1042	ATCC49226_opa_3
1043	ATCC49226_opa_4
1044	ATCC49226_opa_5
1045	ATCC49226_opa_6
1046	ATCC49226_opa_7
1047	ATCC49226_opa_8
1048	ATCC49226_opa_9
1049	ATCC49226_opa_10
1050	ATCC49226_opa_11
1051	NG250_opa_1
1052	NG250_opa_2
1053	NG250_opa_3
1054	NG250_opa_4
1055	NG250_opa_5
1056	NG250_opa_6
1057	NG250_opa_7
1058	NG250_opa_8
1059	NG250_opa_9
1060	NG250_opa_10
1061	NG250_opa_11
1062	SRRSH229_opa_1
1063	SRRSH229_opa_2
1064	SRRSH229_opa_3
1065	SRRSH229_opa_4
1066	SRRSH229_opa_5
1067	SRRSH229_opa_6
1068	SRRSH229_opa_7
1069	SRRSH229_opa_8
1070	SRRSH229_opa_9
