node	1	12	13	14	16	19	2	3	4	5	6	7	8	9
n22	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12	0.002137973540299412	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12	0.9978620263973307	5.197478020879235e-12	5.197478020879235e-12	5.197478020879235e-12
10792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n66	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13	0.00010554094105013632	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13	0.999894459055701	2.707484458927263e-13	2.707484458927263e-13	2.707484458927263e-13
9343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n10	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12	0.0007181177960767427	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12	0.9992818821834496	1.7061343445829523e-12	1.7061343445829523e-12	1.7061343445829523e-12
10610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n1111	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12	0.0020924769285769417	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12	0.9979075230151977	4.6854587328680775e-12	4.6854587328680775e-12	4.6854587328680775e-12
10723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n3	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13	0.0003774697956322534	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13	0.9996225301927926	9.646122990251208e-13	9.646122990251208e-13	9.646122990251208e-13
n4	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12	0.0009617650335495946	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12	0.9990382349374048	2.4204726305166052e-12	2.4204726305166052e-12	2.4204726305166052e-12
10268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n12	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12	0.0009972279966498363	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12	0.9990027719741702	2.431676820146329e-12	2.431676820146329e-12	2.431676820146329e-12
10328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n33	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13	0.00021199975130598112	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13	0.9997880002421087	5.487494014058171e-13	5.487494014058171e-13	5.487494014058171e-13
n44	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12	0.0004907789278172726	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12	0.9995092210570763	1.2588531693588114e-12	1.2588531693588114e-12	1.2588531693588114e-12
n5	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13	0.00011109264371888206	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13	0.9998889073528283	2.877347185045562e-13	2.877347185045562e-13	2.877347185045562e-13
10531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
