node	1	2	3	4	5	6	7	8	9
n9	9.321480509367496e-11	9.321480509367496e-11	9.321480509367496e-11	0.560010920188544	0.07881452330266658	9.321480509367496e-11	0.3611745559495006	9.321480509367496e-11	9.321480509367496e-11
10231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n2	4.79600777492245e-11	4.79600777492245e-11	4.79600777492245e-11	0.3531604669240085	0.04007992654987288	4.79600777492245e-11	0.6067596062383581	4.79600777492245e-11	4.79600777492245e-11
n6	1.0836278199730541e-11	1.0836278199730541e-11	1.0836278199730541e-11	0.45277012581049697	0.42860358487400874	1.0836278199730541e-11	0.11862628925047666	1.0836278199730541e-11	1.0836278199730541e-11
10562	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n88	5.3990398901001355e-12	5.3990398901001355e-12	5.3990398901001355e-12	0.9752459873866558	0.0045000534256101656	5.3990398901001355e-12	0.020253959155339767	5.3990398901001355e-12	5.3990398901001355e-12
9126	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n99	8.797993755232535e-11	8.797993755232535e-11	8.797993755232535e-11	0.5951274395291574	0.07346183610049589	8.797993755232535e-11	0.33141072384246706	8.797993755232535e-11	8.797993755232535e-11
n1010	2.913015581637803e-11	2.913015581637803e-11	2.913015581637803e-11	0.5707241709855677	0.024282074349296984	2.913015581637803e-11	0.4049937544903544	2.913015581637803e-11	2.913015581637803e-11
n22	2.172097678414133e-11	2.172097678414133e-11	2.172097678414133e-11	0.14142521547908857	0.01812962886719541	2.172097678414133e-11	0.8404451555233903	2.172097678414133e-11	2.172097678414133e-11
10792	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n66	8.530722144674616e-13	8.530722144674616e-13	8.530722144674616e-13	0.01796432525354573	0.9761958676560011	8.530722144674616e-13	0.005839807085334787	8.530722144674616e-13	8.530722144674616e-13
9343	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10272	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
9399	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n10	4.0250567048477816e-12	4.0250567048477816e-12	4.0250567048477816e-12	0.9815472936349677	0.0033546171999853133	4.0250567048477816e-12	0.015098089140896654	4.0250567048477816e-12	4.0250567048477816e-12
10610	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n1111	2.6100641740958192e-11	2.6100641740958192e-11	2.6100641740958192e-11	0.5997970939123699	0.021756137659493968	2.6100641740958192e-11	0.37844676827153223	2.6100641740958192e-11	2.6100641740958192e-11
10723	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n3	2.291535451896739e-12	2.291535451896739e-12	2.291535451896739e-12	0.01323279659004567	0.0019106072936148652	2.291535451896739e-12	0.9848565961025902	2.291535451896739e-12	2.291535451896739e-12
n4	1.7347740941346127e-11	1.7347740941346127e-11	1.7347740941346127e-11	0.10356543933314954	0.014468086492214613	1.7347740941346127e-11	0.8819664740705494	1.7347740941346127e-11	1.7347740941346127e-11
10268	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
10574	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
10500	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10702	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10524	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n12	1.880358950281686e-11	1.880358950281686e-11	1.880358950281686e-11	0.6004620786260289	0.015671568753033865	1.880358950281686e-11	0.3838663525081157	1.880358950281686e-11	1.880358950281686e-11
10328	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n33	9.365872774934134e-13	9.365872774934134e-13	9.365872774934134e-13	0.005176863243226346	0.0007806150856869602	9.365872774934134e-13	0.994042521665467	9.365872774934134e-13	9.365872774934134e-13
n44	5.243670753506649e-12	5.243670753506649e-12	5.243670753506649e-12	0.030271283266518532	0.004371990175206782	5.243670753506649e-12	0.9653567265268126	5.243670753506649e-12	5.243670753506649e-12
n5	6.321675970153363e-11	6.321675970153363e-11	6.321675970153363e-11	0.34669579830908626	0.052685811394787466	6.321675970153363e-11	0.6006183899168258	6.321675970153363e-11	6.321675970153363e-11
10531	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10771	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10814	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10588	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10638	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10791	6.909263486462951e-11	6.909263486462951e-11	6.909263486462951e-11	0.37784108278029477	0.057581546830488085	6.909263486462951e-11	0.5645773699746613	6.909263486462951e-11	6.909263486462951e-11
10795	6.909263486462951e-11	6.909263486462951e-11	6.909263486462951e-11	0.37784108278029477	0.057581546830488085	6.909263486462951e-11	0.5645773699746613	6.909263486462951e-11	6.909263486462951e-11
