n2	0.9949314496628495	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11	0.005068550195289719	1.0132905649462457e-11	1.0132905649462457e-11	1.0132905649462457e-11
n6	0.999873942248429	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13	0.00012605774761051308	2.8289722076080246e-13	2.8289722076080246e-13	2.8289722076080246e-13
10562	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n88	0.9993718980594359	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12	0.0006281019193554423	1.5149005466921096e-12	1.5149005466921096e-12	1.5149005466921096e-12
9126	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n99	0.981443504704281	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11	0.018556494770971793	3.7481946858026515e-11	3.7481946858026515e-11	3.7481946858026515e-11
n1010	0.9985000500503132	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12	0.0014999499000692487	3.5441196296312637e-12	3.5441196296312637e-12	3.5441196296312637e-12
n22	0.9986546333616937	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12	0.0013453665972122878	2.9352800581338306e-12	2.9352800581338306e-12	2.9352800581338306e-12
10792	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n66	0.9999410166179591	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13	5.898337996629958e-05	1.481910320342357e-13	1.481910320342357e-13	1.481910320342357e-13
9343	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10272	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9399	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n10	0.9995574142453397	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12	0.0004425857393855606	1.0910531870053305e-12	1.0910531870053305e-12	1.0910531870053305e-12
10610	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1111	0.9988908751156883	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12	0.0011091248473409975	2.6407657397085163e-12	2.6407657397085163e-12	2.6407657397085163e-12
10723	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3	0.9997875082249668	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13	0.0002124917676139713	5.299547027850576e-13	5.299547027850576e-13	5.299547027850576e-13
n4	0.9994594000757329	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12	0.0005405999061271228	1.295716025148314e-12	1.295716025148314e-12	1.295716025148314e-12
10268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10574	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10500	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10702	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10524	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n12	0.9994605891617783	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12	0.0005394108192442946	1.3555331671061833e-12	1.3555331671061833e-12	1.3555331671061833e-12
10328	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n33	0.9998824492809725	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13	0.00011755071478902273	3.0275444838273184e-13	3.0275444838273184e-13	3.0275444838273184e-13
n44	0.9997307751454042	6.789456948242751e-13	6.789456948242722e-13	6.789456948242751e-13	6.789456948242722e-13	6.789456948242751e-13	6.789456948242722e-13	6.789456948242751e-13	6.789456948242722e-13	6.789456948242722e-13	6.789456948242722e-13	6.789456948242722e-13	0.0002692248450905757	6.789456948242722e-13	6.789456948242722e-13	6.789456948242722e-13
n5	0.9999368774608813	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13	6.312253683944399e-05	1.6280051310621816e-13	1.6280051310621816e-13	1.6280051310621816e-13
10531	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10771	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10794	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10814	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10588	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10638	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10791	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10795	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
