n8	0.04672464485931956	4.765729994203367e-11	4.765729994203367e-11	4.765729994203367e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	0.9532753544734781	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11	4.765729994203387e-11
n9	0.05512254033629696	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	0.9448774590528685	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11	4.363104385183364e-11
10231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	0.005940317870811074	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	0.994059681940514	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11	1.3476772908956183e-11
n6	0.00017147733881199914	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	0.999828522655376	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13	4.151448538064995e-13
10562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n88	0.0008798901600081775	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	0.9991201098119642	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12	2.001970367656426e-12
9126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n99	0.027936318805754763	4.663881139573133e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	0.9720636805413019	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11	4.6638811395731514e-11
n1010	0.0022712844035804587	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	0.9977287155266565	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12	4.983067035340452e-12
n22	0.0017824374617679023	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	0.9982175624788991	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12	4.238069222500997e-12
10792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n66	8.512409551201179e-05	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	0.9999148759014436	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13	2.174508199888549e-13
9343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n10	0.000616532287580067	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	0.9993834676920235	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12	1.4568947112027439e-12
10610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1111	0.0017226745009355968	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	0.998277325445462	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12	3.828746972670844e-12
10723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3	0.00030534974309778085	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	0.9996946502460321	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13	7.76432616714761e-13
n4	0.0007755787939314472	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	0.9992244211790138	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12	1.9324846131293125e-12
10268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n12	0.0008101811413779033	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	0.9991898188310079	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12	1.972448631174119e-12
10328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n33	0.000170929788168523	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	0.9998290702056435	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13	4.41986903570447e-13
n44	0.0003936622823201106	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	0.999606337703593	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12	1.0062131622462109e-12
n5	9.039736398935416e-05	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	0.9999096026327357	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13	2.339294973448253e-13
10531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
